"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
21788333,1506895287142,,,,,,,,0.07,0.06,0.98,-2.7,-0.2,-0.3,680,60,,,,,,,,,,,,,,,,,,
21788353,1506895287162,,,,,,,,0.07,0.06,0.98,-2.7,-0.3,-0.3,680,60,,,,,,,,,,,,,,,,,,
21788373,1506895287182,,,,,,,,0.07,0.06,0.98,-2.8,-0.3,-0.3,700,58,,,,,,,,,,,,,,,,,,
21788395,1506895287208,0,213.1,,198.2,10,203.8,,0.07,0.06,0.98,-2.7,-0.2,-0.3,700,58,0,1,0.0,35.489826,-119.546089,1.85,2.923,255.3,11,2,1.4,82,2.4667,0,0.0,5.3579,6.1117,83
21788414,1506895287227,,,,,,,,0.07,0.06,0.97,-2.8,-0.2,-0.3,700,57,,,,,,,,,,,,,,,,,,
21788434,1506895287247,,,,,,,,0.07,0.05,0.97,-2.8,-0.2,-0.3,700,54,,,,,,,,,,,,,,,,,,
21788454,1506895287267,,,,,,,,0.07,0.05,0.98,-2.8,-0.3,-0.3,700,54,,,,,,,,,,,,,,,,,,
21788474,1506895287287,,,,,,,,0.07,0.05,0.98,-2.7,-0.3,-0.3,700,52,,,,,,,,,,,,,,,,,,
21788496,1506895287309,,,,,9,,,0.07,0.05,0.97,-2.7,-0.3,-0.3,700,51,0,1,0.0,35.489826,-119.546089,1.17,2.923,255.2,11,2,1.4,82,2.4667,0,0.0,5.3579,6.1133,83
21788515,1506895287328,,,,,,,,0.07,0.06,0.98,-2.7,-0.2,-0.3,700,51,,,,,,,,,,,,,,,,,,
21788535,1506895287348,,,,,,,,0.07,0.05,0.98,-2.7,-0.1,-0.3,700,49,,,,,,,,,,,,,,,,,,
21788555,1506895287368,,,,,,,,0.07,0.05,0.98,-2.8,-0.1,-0.3,700,48,,,,,,,,,,,,,,,,,,
21788575,1506895287388,,,,,,,,0.06,0.05,0.98,-2.8,-0.1,-0.3,700,48,,,,,,,,,,,,,,,,,,
21788597,1506895287410,0,212.5,,197.5,9,203.3,,0.06,0.05,0.98,-2.8,-0.2,-0.2,700,46,0,1,0.0,35.489826,-119.546089,0.99,2.923,255.4,11,2,1.4,82,2.4667,0,0.0,5.3579,6.115,83
21788616,1506895287429,,,,,,,,0.06,0.05,0.98,-2.8,-0.2,-0.3,700,46,,,,,,,,,,,,,,,,,,
21788636,1506895287449,,,,,,,,0.07,0.05,0.98,-2.8,-0.2,-0.3,700,45,,,,,,,,,,,,,,,,,,
21788656,1506895287469,,,,,,,,0.07,0.05,0.98,-2.8,-0.2,-0.2,700,43,,,,,,,,,,,,,,,,,,
21788676,1506895287489,,,,,,,,0.07,0.05,0.98,-2.8,-0.2,-0.2,700,43,,,,,,,,,,,,,,,,,,
21788698,1506895287511,,,,,10,,,0.07,0.05,0.98,-2.8,-0.2,-0.2,700,40,0,1,0.0,35.489826,-119.546089,0.0,2.923,255.5,11,2,1.4,82,2.4667,0,0.0,5.3579,6.1167,83
21788717,1506895287530,,,,,,,,0.07,0.05,0.98,-2.8,-0.3,-0.2,700,40,,,,,,,,,,,,,,,,,,
21788737,1506895287550,,,,,,,,0.07,0.06,0.97,-2.9,-0.4,-0.2,700,38,,,,,,,,,,,,,,,,,,
21788757,1506895287570,,,,,,,,0.07,0.05,0.97,-2.8,-0.4,-0.2,700,38,,,,,,,,,,,,,,,,,,
21788777,1506895287590,,,,,,,,0.07,0.06,0.97,-2.8,-0.3,-0.2,700,37,,,,,,,,,,,,,,,,,,
21788799,1506895287610,0,212.7,,197.5,10,203.0,,0.07,0.06,0.97,-2.8,-0.2,-0.2,700,37,0,1,0.0,35.489826,-119.546089,0.0,2.923,255.6,11,2,1.4,82,2.4667,0,0.0,5.3579,6.1183,83
21788818,1506895287629,,,,,,,,0.07,0.06,0.97,-2.8,-0.2,-0.2,680,37,,,,,,,,,,,,,,,,,,
21788838,1506895287649,,,,,,,,0.07,0.06,0.97,-2.8,-0.2,-0.2,680,34,,,,,,,,,,,,,,,,,,
21788858,1506895287669,,,,,,,,0.07,0.06,0.98,-2.9,-0.3,-0.2,700,34,,,,,,,,,,,,,,,,,,
21788878,1506895287691,,,,,,,,0.07,0.06,0.97,-2.9,-0.4,-0.2,700,31,,,,,,,,,,,,,,,,,,
21788900,1506895287713,,,,,9,,,0.07,0.06,0.97,-2.8,-0.4,-0.2,700,31,0,1,0.0,35.489826,-119.546089,0.0,2.923,255.7,11,2,1.4,82,2.4667,0,0.0,5.3579,6.12,83
21788919,1506895287732,,,,,,,,0.07,0.06,0.98,-2.8,-0.3,-0.2,700,31,,,,,,,,,,,,,,,,,,
21788939,1506895287752,,,,,,,,0.08,0.06,0.97,-2.8,-0.3,-0.2,700,26,,,,,,,,,,,,,,,,,,
21788959,1506895287772,,,,,,,,0.07,0.06,0.97,-2.8,-0.2,-0.2,680,26,,,,,,,,,,,,,,,,,,
21788979,1506895287792,,,,,,,,0.07,0.06,0.97,-2.9,-0.3,-0.3,680,26,,,,,,,,,,,,,,,,,,
21789001,1506895287814,0,212.6,-0.5,197.4,9,203.0,14.1,0.07,0.06,0.97,-2.9,-0.2,-0.3,700,23,0,1,0.0,35.489826,-119.546089,0.0,2.923,255.8,11,2,1.4,82,2.4667,0,0.0,5.3579,6.1217,83
21789020,1506895287833,,,,,,,,0.07,0.06,0.97,-2.9,-0.3,-0.2,700,23,,,,,,,,,,,,,,,,,,
21789040,1506895287853,,,,,,,,0.07,0.06,0.97,-2.9,-0.3,-0.3,700,23,,,,,,,,,,,,,,,,,,
21789060,1506895287873,,,,,,,,0.07,0.06,0.97,-2.9,-0.2,-0.3,700,23,,,,,,,,,,,,,,,,,,
21789080,1506895287892,,,,,,,,0.08,0.07,0.97,-2.9,-0.1,-0.2,700,20,,,,,,,,,,,,,,,,,,
21789102,1506895287914,,,,,10,,,0.08,0.07,0.97,-2.9,-0.2,-0.2,700,20,0,1,0.0,35.489826,-119.546089,0.0,2.923,256.0,11,2,1.4,82,2.4667,0,0.0,5.3579,6.1233,83
21789121,1506895287933,,,,,,,,0.08,0.06,0.97,-2.9,-0.3,-0.2,700,20,,,,,,,,,,,,,,,,,,
21789141,1506895287953,,,,,,,,0.07,0.06,0.97,-2.9,-0.3,-0.2,700,20,,,,,,,,,,,,,,,,,,
21789161,1506895287973,,,,,,,,0.08,0.07,0.98,-3.0,-0.4,-0.2,680,20,,,,,,,,,,,,,,,,,,
21789181,1506895287993,,,,,,,,0.07,0.06,0.98,-2.9,-0.3,-0.2,700,20,,,,,,,,,,,,,,,,,,
21789203,1506895288009,0,212.1,,197.1,9,202.8,,0.07,0.06,0.97,-2.9,-0.3,-0.2,700,14,0,1,0.0,35.489826,-119.546089,0.0,2.923,256.4,11,2,1.4,82,2.4667,0,0.0,5.3579,6.125,83
21789222,1506895288028,,,,,,,,0.07,0.07,0.97,-2.9,-0.3,-0.2,700,14,,,,,,,,,,,,,,,,,,
21789242,1506895288048,,,,,,,,0.07,0.06,0.98,-2.9,-0.2,-0.2,680,14,,,,,,,,,,,,,,,,,,
21789262,1506895288068,,,,,,,,0.07,0.06,0.98,-2.9,-0.2,-0.2,680,14,,,,,,,,,,,,,,,,,,
21789282,1506895288094,,,,,,,,0.07,0.06,0.98,-2.9,-0.2,-0.2,700,14,,,,,,,,,,,,,,,,,,
21789304,1506895288116,,,,,9,,,0.07,0.06,0.98,-2.9,-0.2,-0.2,680,14,0,1,0.0,35.489826,-119.546089,0.0,2.923,256.7,11,2,1.4,82,2.4667,0,0.0,5.3579,6.1267,83
21789323,1506895288135,,,,,,,,0.06,0.06,0.98,-2.9,-0.2,-0.3,680,14,,,,,,,,,,,,,,,,,,
21789343,1506895288155,,,,,,,,0.06,0.06,0.97,-2.9,-0.2,-0.2,680,14,,,,,,,,,,,,,,,,,,
21789363,1506895288175,,,,,,,,0.07,0.06,0.98,-2.9,-0.2,-0.2,700,14,,,,,,,,,,,,,,,,,,
21789383,1506895288195,,,,,,,,0.07,0.06,0.98,-3.0,-0.2,-0.2,680,14,,,,,,,,,,,,,,,,,,
21789405,1506895288217,0,212.2,,197.8,10,203.2,,0.07,0.05,0.98,-3.0,-0.2,-0.2,680,14,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.4,82,2.4667,0,0.0,5.3579,6.1283,83
21789424,1506895288236,,,,,,,,0.06,0.06,0.98,-3.0,-0.0,-0.1,680,14,,,,,,,,,,,,,,,,,,
21789444,1506895288256,,,,,,,,0.06,0.05,0.99,-3.0,-0.0,-0.1,700,14,,,,,,,,,,,,,,,,,,
21789464,1506895288276,,,,,,,,0.05,0.06,0.99,-3.0,-0.1,-0.2,700,14,,,,,,,,,,,,,,,,,,
21789484,1506895288296,,,,,,,,0.05,0.06,0.98,-3.0,-0.1,-0.2,680,14,,,,,,,,,,,,,,,,,,
21789506,1506895288318,,,,,9,,,0.05,0.06,0.99,-3.0,-0.2,-0.2,700,14,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.4,82,2.4667,0,0.0,5.3579,6.13,83
21789525,1506895288337,,,,,,,,0.04,0.05,0.98,-3.0,-0.2,-0.2,680,14,,,,,,,,,,,,,,,,,,
21789545,1506895288357,,,,,,,,0.04,0.06,0.98,-3.0,-0.2,-0.2,680,14,,,,,,,,,,,,,,,,,,
21789565,1506895288377,,,,,,,,0.04,0.06,0.98,-3.0,-0.2,-0.2,700,14,,,,,,,,,,,,,,,,,,
21789585,1506895288397,,,,,,,,0.03,0.06,0.97,-3.0,-0.1,-0.2,700,14,,,,,,,,,,,,,,,,,,
21789607,1506895288419,0,213.2,,198.2,9,203.6,,0.03,0.06,0.97,-3.0,-0.1,-0.2,700,14,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.4,82,2.4667,0,0.0,5.3579,6.1317,83
21789626,1506895288438,,,,,,,,0.03,0.05,0.96,-3.0,-0.1,-0.2,700,14,,,,,,,,,,,,,,,,,,
21789646,1506895288458,,,,,,,,0.03,0.05,0.96,-3.0,-0.1,-0.2,700,14,,,,,,,,,,,,,,,,,,
21789666,1506895288478,,,,,,,,0.03,0.05,0.97,-2.9,-0.1,-0.2,680,14,,,,,,,,,,,,,,,,,,
21789686,1506895288498,,,,,,,,0.03,0.05,0.97,-2.9,-0.1,-0.2,680,14,,,,,,,,,,,,,,,,,,
21789708,1506895288520,,,,,10,,,0.03,0.06,0.97,-3.0,-0.0,-0.2,700,14,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.1333,83
21789727,1506895288539,,,,,,,,0.03,0.06,0.97,-3.0,0.0,-0.2,700,14,,,,,,,,,,,,,,,,,,
21789747,1506895288559,,,,,,,,0.03,0.05,0.97,-3.0,-0.0,-0.2,700,14,,,,,,,,,,,,,,,,,,
21789767,1506895288579,,,,,,,,0.02,0.05,0.98,-3.0,-0.1,-0.3,700,14,,,,,,,,,,,,,,,,,,
21789787,1506895288599,,,,,,,,0.02,0.05,0.97,-3.0,-0.3,-0.2,700,14,,,,,,,,,,,,,,,,,,
21789809,1506895288621,0,212.6,,197.5,10,203.0,,0.02,0.05,0.97,-3.0,-0.3,-0.3,700,14,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.135,83
21789828,1506895288640,,,,,,,,0.02,0.05,0.98,-3.0,-0.3,-0.3,700,14,,,,,,,,,,,,,,,,,,
21789848,1506895288660,,,,,,,,0.03,0.06,0.98,-3.0,-0.2,-0.2,700,14,,,,,,,,,,,,,,,,,,
21789868,1506895288680,,,,,,,,0.02,0.06,0.98,-3.0,-0.2,-0.2,680,14,,,,,,,,,,,,,,,,,,
21789888,1506895288700,,,,,,,,0.02,0.05,0.98,-2.9,-0.2,-0.3,680,14,,,,,,,,,,,,,,,,,,
21789910,1506895288722,,,,,9,,,0.03,0.05,0.98,-3.0,-0.2,-0.3,700,14,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.1367,83
21789929,1506895288741,,,,,,,,0.03,0.06,0.97,-3.0,-0.4,-0.2,700,14,,,,,,,,,,,,,,,,,,
21789949,1506895288761,,,,,,,,0.03,0.06,0.98,-3.0,-0.4,-0.2,700,14,,,,,,,,,,,,,,,,,,
21789969,1506895288781,,,,,,,,0.03,0.06,0.97,-3.0,-0.3,-0.2,700,14,,,,,,,,,,,,,,,,,,
21789989,1506895288801,,,,,,,,0.03,0.06,0.97,-3.0,-0.2,-0.2,700,14,,,,,,,,,,,,,,,,,,
21790011,1506895288823,0,212.0,-0.4,197.2,10,202.9,14.02,0.03,0.06,0.97,-2.9,-0.3,-0.2,700,769231,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.1383,83
21790030,1506895288842,,,,,,,,0.03,0.05,0.97,-2.9,-0.3,-0.3,700,0,,,,,,,,,,,,,,,,,,
21790050,1506895288862,,,,,,,,0.02,0.05,0.97,-3.0,-0.4,-0.3,700,0,,,,,,,,,,,,,,,,,,
21790070,1506895288882,,,,,,,,0.03,0.05,0.97,-3.0,-0.4,-0.3,700,0,,,,,,,,,,,,,,,,,,
21790090,1506895288901,,,,,,,,0.03,0.05,0.97,-3.0,-0.4,-0.4,700,0,,,,,,,,,,,,,,,,,,
21790112,1506895288923,,,,,9,,,0.03,0.05,0.97,-3.0,-0.4,-0.3,700,0,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.14,83
21790131,1506895288942,,,,,,,,0.03,0.06,0.98,-3.0,-0.2,-0.3,700,0,,,,,,,,,,,,,,,,,,
21790151,1506895288962,,,,,,,,0.03,0.06,0.98,-3.0,-0.2,-0.3,720,0,,,,,,,,,,,,,,,,,,
21790171,1506895288982,,,,,,,,0.03,0.05,0.98,-3.0,-0.2,-0.4,720,0,,,,,,,,,,,,,,,,,,
21790191,1506895288996,,,,,,,,0.03,0.05,0.98,-3.0,-0.3,-0.3,680,0,,,,,,,,,,,,,,,,,,
21790213,1506895289018,0,212.8,,198.1,10,203.7,,0.03,0.05,0.98,-3.0,-0.4,-0.3,720,0,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.1417,83
21790232,1506895289037,,,,,,,,0.03,0.05,0.98,-3.0,-0.3,-0.3,700,0,,,,,,,,,,,,,,,,,,
21790252,1506895289057,,,,,,,,0.03,0.05,0.98,-3.0,-0.3,-0.3,700,0,,,,,,,,,,,,,,,,,,
21790272,1506895289077,,,,,,,,0.02,0.04,0.98,-3.0,-0.2,-0.2,700,0,,,,,,,,,,,,,,,,,,
21790292,1506895289101,,,,,,,,0.02,0.04,0.98,-3.0,-0.1,-0.2,700,0,,,,,,,,,,,,,,,,,,
21790314,1506895289123,,,,,10,,,0.02,0.04,0.98,-3.0,-0.2,-0.3,680,0,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.1433,83
21790333,1506895289142,,,,,,,,0.02,0.05,0.98,-3.0,-0.3,-0.3,680,0,,,,,,,,,,,,,,,,,,
21790353,1506895289162,,,,,,,,0.02,0.05,0.98,-3.0,-0.3,-0.2,700,0,,,,,,,,,,,,,,,,,,
21790373,1506895289182,,,,,,,,0.02,0.05,0.98,-3.0,-0.3,-0.2,700,0,,,,,,,,,,,,,,,,,,
21790393,1506895289204,,,,,,,,0.02,0.05,0.98,-3.0,-0.2,-0.2,700,0,,,,,,,,,,,,,,,,,,
21790415,1506895289226,0,212.5,,197.4,9,203.0,,0.02,0.05,0.98,-3.0,-0.2,-0.3,700,0,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.145,83
21790434,1506895289245,,,,,,,,0.02,0.05,0.97,-3.0,-0.3,-0.3,700,0,,,,,,,,,,,,,,,,,,
21790454,1506895289265,,,,,,,,0.02,0.05,0.97,-3.0,-0.3,-0.3,700,0,,,,,,,,,,,,,,,,,,
21790474,1506895289285,,,,,,,,0.02,0.05,0.97,-3.0,-0.3,-0.3,700,0,,,,,,,,,,,,,,,,,,
21790494,1506895289307,,,,,,,,0.03,0.06,0.97,-3.0,-0.3,-0.2,700,0,,,,,,,,,,,,,,,,,,
21790516,1506895289329,,,,,9,,,0.03,0.06,0.97,-3.0,-0.3,-0.3,680,0,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.1467,83
21790535,1506895289348,,,,,,,,0.03,0.05,0.97,-3.0,-0.3,-0.3,680,0,,,,,,,,,,,,,,,,,,
21790555,1506895289368,,,,,,,,0.02,0.05,0.97,-3.0,-0.3,-0.3,700,0,,,,,,,,,,,,,,,,,,
21790575,1506895289388,,,,,,,,0.02,0.05,0.97,-3.0,-0.3,-0.3,700,0,,,,,,,,,,,,,,,,,,
21790595,1506895289408,,,,,,,,0.02,0.05,0.98,-3.0,-0.4,-0.3,700,0,,,,,,,,,,,,,,,,,,
21790617,1506895289430,0,212.2,,197.7,9,203.1,,0.02,0.05,0.98,-3.0,-0.5,-0.3,700,0,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.1483,83
21790636,1506895289449,,,,,,,,0.02,0.05,0.98,-3.0,-0.4,-0.2,680,0,,,,,,,,,,,,,,,,,,
21790656,1506895289469,,,,,,,,0.02,0.05,0.98,-3.0,-0.3,-0.3,680,0,,,,,,,,,,,,,,,,,,
21790676,1506895289489,,,,,,,,0.02,0.05,0.98,-3.1,-0.2,-0.3,680,0,,,,,,,,,,,,,,,,,,
21790696,1506895289507,,,,,,,,0.02,0.05,0.98,-3.1,-0.2,-0.2,700,0,,,,,,,,,,,,,,,,,,
21790718,1506895289529,,,,,9,,,0.02,0.05,0.98,-3.0,-0.2,-0.2,680,0,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.15,83
21790737,1506895289548,,,,,,,,0.02,0.05,0.99,-3.0,-0.2,-0.2,700,0,,,,,,,,,,,,,,,,,,
21790757,1506895289568,,,,,,,,0.02,0.06,0.98,-3.0,-0.2,-0.2,700,0,,,,,,,,,,,,,,,,,,
21790777,1506895289588,,,,,,,,0.03,0.06,0.98,-3.0,-0.3,-0.2,700,0,,,,,,,,,,,,,,,,,,
21790797,1506895289610,,,,,,,,0.03,0.06,0.98,-3.0,-0.2,-0.2,700,0,,,,,,,,,,,,,,,,,,
21790819,1506895289632,0,212.6,,198.0,9,203.6,,0.03,0.06,0.97,-3.0,-0.2,-0.2,700,0,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.1517,83
21790838,1506895289651,,,,,,,,0.02,0.06,0.97,-3.0,-0.1,-0.2,700,0,,,,,,,,,,,,,,,,,,
21790858,1506895289671,,,,,,,,0.02,0.06,0.98,-3.0,-0.2,-0.2,700,0,,,,,,,,,,,,,,,,,,
21790878,1506895289691,,,,,,,,0.02,0.05,0.98,-3.0,-0.3,-0.3,700,0,,,,,,,,,,,,,,,,,,
21790898,1506895289711,,,,,,,,0.02,0.05,0.98,-3.1,-0.3,-0.3,700,0,,,,,,,,,,,,,,,,,,
21790920,1506895289733,,,,,10,,,0.03,0.06,0.98,-3.1,-0.4,-0.2,700,0,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.1533,83
21790939,1506895289752,,,,,,,,0.03,0.05,0.98,-3.0,-0.3,-0.2,700,0,,,,,,,,,,,,,,,,,,
21790959,1506895289772,,,,,,,,0.03,0.05,0.97,-3.0,-0.2,-0.2,700,0,,,,,,,,,,,,,,,,,,
21790979,1506895289792,,,,,,,,0.03,0.05,0.98,-3.0,-0.1,-0.2,700,0,,,,,,,,,,,,,,,,,,
21790999,1506895289812,,,,,,,,0.02,0.05,0.98,-3.0,-0.2,-0.2,700,0,,,,,,,,,,,,,,,,,,
21791021,1506895289834,0,212.7,-0.7,198.0,9,203.7,13.93,0.02,0.05,0.98,-3.0,-0.2,-0.3,700,0,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.155,83
21791040,1506895289853,,,,,,,,0.02,0.05,0.98,-3.0,-0.3,-0.2,700,0,,,,,,,,,,,,,,,,,,
21791060,1506895289873,,,,,,,,0.03,0.05,0.97,-3.1,-0.3,-0.2,700,0,,,,,,,,,,,,,,,,,,
21791080,1506895289892,,,,,,,,0.03,0.05,0.97,-3.0,-0.3,-0.2,700,0,,,,,,,,,,,,,,,,,,
21791100,1506895289912,,,,,,,,0.03,0.05,0.98,-3.0,-0.2,-0.2,700,0,,,,,,,,,,,,,,,,,,
21791122,1506895289934,,,,,10,,,0.03,0.05,0.98,-3.0,-0.1,-0.2,700,0,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.1567,83
21791141,1506895289953,,,,,,,,0.03,0.05,0.98,-3.0,-0.1,-0.2,700,0,,,,,,,,,,,,,,,,,,
21791161,1506895289973,,,,,,,,0.02,0.05,0.98,-3.0,-0.2,-0.2,680,0,,,,,,,,,,,,,,,,,,
21791181,1506895289993,,,,,,,,0.02,0.05,0.98,-3.0,-0.3,-0.2,680,0,,,,,,,,,,,,,,,,,,
21791201,1506895290005,,,,,,,,0.02,0.06,0.98,-3.0,-0.3,-0.2,700,0,,,,,,,,,,,,,,,,,,
21791223,1506895290027,0,212.8,,198.0,10,203.6,,0.02,0.05,0.98,-3.0,-0.2,-0.2,700,0,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.1583,83
21791242,1506895290046,,,,,,,,0.02,0.05,0.97,-3.0,-0.2,-0.3,700,0,,,,,,,,,,,,,,,,,,
21791262,1506895290066,,,,,,,,0.02,0.05,0.97,-3.0,-0.1,-0.3,700,0,,,,,,,,,,,,,,,,,,
21791282,1506895290094,,,,,,,,0.02,0.05,0.97,-3.0,-0.2,-0.3,700,0,,,,,,,,,,,,,,,,,,
21791302,1506895290114,,,,,,,,0.02,0.05,0.97,-3.0,-0.2,-0.3,700,0,,,,,,,,,,,,,,,,,,
21791324,1506895290136,,,,,9,,,0.02,0.05,0.97,-3.0,-0.2,-0.3,700,0,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.16,83
21791343,1506895290155,,,,,,,,0.02,0.06,0.97,-3.0,-0.3,-0.3,700,0,,,,,,,,,,,,,,,,,,
21791363,1506895290175,,,,,,,,0.02,0.05,0.97,-3.0,-0.3,-0.3,700,0,,,,,,,,,,,,,,,,,,
21791383,1506895290195,,,,,,,,0.02,0.05,0.97,-3.0,-0.3,-0.3,700,0,,,,,,,,,,,,,,,,,,
21791403,1506895290215,,,,,,,,0.02,0.05,0.97,-3.0,-0.2,-0.3,680,0,,,,,,,,,,,,,,,,,,
21791425,1506895290237,0,212.1,,197.2,10,202.8,,0.02,0.04,0.97,-3.0,-0.2,-0.3,720,0,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.1617,83
21791444,1506895290256,,,,,,,,0.02,0.04,0.98,-3.0,-0.3,-0.3,700,0,,,,,,,,,,,,,,,,,,
21791464,1506895290276,,,,,,,,0.02,0.05,0.98,-3.0,-0.3,-0.3,700,0,,,,,,,,,,,,,,,,,,
21791484,1506895290296,,,,,,,,0.03,0.05,0.98,-3.0,-0.2,-0.2,700,0,,,,,,,,,,,,,,,,,,
21791504,1506895290316,,,,,,,,0.03,0.05,0.98,-3.0,-0.2,-0.3,700,0,,,,,,,,,,,,,,,,,,
21791526,1506895290338,,,,,9,,,0.03,0.05,0.98,-3.0,-0.1,-0.3,700,0,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.1633,83
21791545,1506895290357,,,,,,,,0.02,0.05,0.98,-3.1,-0.1,-0.2,700,0,,,,,,,,,,,,,,,,,,
21791565,1506895290377,,,,,,,,0.02,0.05,0.98,-3.1,-0.2,-0.2,700,0,,,,,,,,,,,,,,,,,,
21791585,1506895290397,,,,,,,,0.02,0.05,0.98,-3.0,-0.2,-0.3,700,0,,,,,,,,,,,,,,,,,,
21791605,1506895290417,,,,,,,,0.02,0.05,0.98,-3.0,-0.3,-0.2,700,0,,,,,,,,,,,,,,,,,,
21791627,1506895290439,0,212.3,,197.3,9,202.9,,0.03,0.06,0.98,-3.0,-0.2,-0.2,680,0,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.165,83
21791646,1506895290458,,,,,,,,0.03,0.06,0.97,-3.1,-0.3,-0.2,700,0,,,,,,,,,,,,,,,,,,
21791666,1506895290478,,,,,,,,0.03,0.05,0.98,-3.1,-0.3,-0.2,700,0,,,,,,,,,,,,,,,,,,
21791686,1506895290498,,,,,,,,0.03,0.05,0.98,-3.1,-0.2,-0.2,680,0,,,,,,,,,,,,,,,,,,
21791706,1506895290518,,,,,,,,0.02,0.05,0.98,-3.0,-0.3,-0.3,700,0,,,,,,,,,,,,,,,,,,
21791728,1506895290540,,,,,9,,,0.02,0.04,0.98,-3.0,-0.3,-0.4,700,0,0,1,0.0,35.489826,-119.546089,0.0,2.923,257.0,11,2,1.3,82,2.4667,0,0.0,5.3579,6.1667,83
21791747,1506895290559,,,,,,,,0.02,0.04,0.98,-3.0,-0.3,-0.4,680,0,,,,,,,,,,,,,,,,,,
21791767,1506895290579,,,,,,,,0.03,0.05,0.98,-3.0,-0.3,-0.3,700,0,,,,,,,,,,,,,,,,,,
21791787,1506895290599,,,,,,,,0.02,0.04,0.98,-3.0,-0.2,-0.3,680,0,,,,,,,,,,,,,,,,,,
21791807,1506895290619,,,,,,,,0.03,0.04,0.98,-3.0,-0.1,-0.3,680,0,,,,,,,,,,,,,,,,,,
