"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"MPH"|0.0|150.0|50,"Distance"|"Miles"|0.0|0.0|50,"Altitude"|"Feet"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50,"LapCount"|""|0|0|50,"LapTime"|"Min"|0.0|0.0|50,"Sector"|""|0|0|50,"SectorTime"|"Min"|0.0|0.0|50,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|50,"CurrentLap"|""|0|0|50
699931,1454563557002,,-0.16,-0.11,1.01,-0.0,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699951,1454563557022,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699971,1454563557042,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699996,1454563557067,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700016,1454563557087,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700036,1454563557108,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700056,1454563557128,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700080,1454563557152,,-0.16,-0.1,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
700100,1454563557172,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700120,1454563557192,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700140,1454563557212,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700164,1454563557236,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700184,1454563557256,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700204,1454563557276,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700224,1454563557296,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700244,1454563557316,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700268,1454563557340,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700288,1454563557360,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
700308,1454563557380,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700328,1454563557400,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700352,1454563557424,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700372,1454563557444,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700392,1454563557464,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700412,1454563557484,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700432,1454563557504,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700456,1454563557528,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700476,1454563557548,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700496,1454563557568,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
700516,1454563557588,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700540,1454563557612,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700560,1454563557632,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700580,1454563557652,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700600,1454563557672,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700620,1454563557692,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700643,1454563557715,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700663,1454563557735,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700683,1454563557755,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700703,1454563557775,4.49,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
700727,1454563557799,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700747,1454563557819,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700767,1454563557839,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700787,1454563557859,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700807,1454563557879,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700831,1454563557895,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700851,1454563557915,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700871,1454563557935,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700891,1454563557955,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700919,1454563557991,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
700939,1454563558011,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700959,1454563558031,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
700979,1454563558051,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701003,1454563558075,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701023,1454563558095,,-0.16,-0.11,1.02,0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701043,1454563558115,,-0.16,-0.11,1.02,0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701063,1454563558135,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701083,1454563558155,,-0.16,-0.11,1.02,-0.0,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701107,1454563558179,,-0.16,-0.11,1.02,-0.0,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701127,1454563558199,,-0.16,-0.11,1.02,-0.0,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
701147,1454563558219,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701167,1454563558239,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701191,1454563558263,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701211,1454563558283,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701231,1454563558303,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701251,1454563558323,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701271,1454563558343,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701295,1454563558367,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701315,1454563558387,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701335,1454563558407,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
701355,1454563558427,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701378,1454563558450,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701398,1454563558470,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701418,1454563558490,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701438,1454563558510,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701458,1454563558530,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701482,1454563558554,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701502,1454563558574,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701522,1454563558594,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701542,1454563558614,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
701566,1454563558638,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701586,1454563558658,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701606,1454563558678,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701626,1454563558698,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701646,1454563558718,,-0.16,-0.1,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701670,1454563558742,,-0.16,-0.1,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701690,1454563558762,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701710,1454563558782,,-0.16,-0.1,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701730,1454563558802,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701754,1454563558826,4.48,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
701774,1454563558846,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701794,1454563558866,,-0.16,-0.1,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701814,1454563558886,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701841,1454563558905,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701861,1454563558925,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701881,1454563558945,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701901,1454563558965,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701927,1454563558993,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701951,1454563559017,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
701971,1454563559037,,-0.16,-0.1,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
701991,1454563559057,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702011,1454563559077,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702035,1454563559107,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702055,1454563559127,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702075,1454563559147,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702095,1454563559167,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702115,1454563559187,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702138,1454563559210,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702158,1454563559230,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702178,1454563559250,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
702198,1454563559270,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702222,1454563559294,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702242,1454563559314,,-0.16,-0.1,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702262,1454563559334,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702282,1454563559354,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702302,1454563559374,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702326,1454563559398,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702346,1454563559418,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702366,1454563559438,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702386,1454563559458,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
702410,1454563559482,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702430,1454563559502,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702450,1454563559522,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702470,1454563559542,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702490,1454563559562,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702514,1454563559586,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702534,1454563559606,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702554,1454563559626,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702574,1454563559646,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702598,1454563559670,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
702618,1454563559690,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702638,1454563559710,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702658,1454563559730,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702682,1454563559754,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702702,1454563559774,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702722,1454563559795,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702742,1454563559815,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702762,1454563559835,,-0.16,-0.1702762,1454563559835,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702802,1454563559875,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702822,1454563559895,4.42,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
702842,1454563559915,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702862,1454563559935,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702886,1454563559959,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702906,1454563559979,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702926,1454563560007,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702946,1454563560027,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702970,1454563560051,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
702990,1454563560071,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703010,1454563560091,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703030,1454563560111,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
703050,1454563560131,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
703074,1454563560155,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
